hour,day,weekday,weekday_number,week,monthday,month,quarter,season,weekhour
7636,319,Thursday,4,46,15,November,4,winter,76
7637,319,Thursday,4,46,15,November,4,winter,77
7638,319,Thursday,4,46,15,November,4,winter,78
7639,319,Thursday,4,46,15,November,4,winter,79
7640,319,Thursday,4,46,15,November,4,winter,80
7641,319,Thursday,4,46,15,November,4,winter,81
7642,319,Thursday,4,46,15,November,4,winter,82
7643,319,Thursday,4,46,15,November,4,winter,83
7644,319,Thursday,4,46,15,November,4,winter,84
7645,319,Thursday,4,46,15,November,4,winter,85
7646,319,Thursday,4,46,15,November,4,winter,86
7647,319,Thursday,4,46,15,November,4,winter,87
7648,319,Thursday,4,46,15,November,4,winter,88
7649,319,Thursday,4,46,15,November,4,winter,89
7650,319,Thursday,4,46,15,November,4,winter,90
7651,319,Thursday,4,46,15,November,4,winter,91
7652,319,Thursday,4,46,15,November,4,winter,92
7653,319,Thursday,4,46,15,November,4,winter,93
7654,319,Thursday,4,46,15,November,4,winter,94
7655,319,Thursday,4,46,15,November,4,winter,95
7656,319,Thursday,4,46,15,November,4,winter,96
7657,320,Friday,5,46,16,November,4,winter,97
7658,320,Friday,5,46,16,November,4,winter,98
7659,320,Friday,5,46,16,November,4,winter,99
7660,320,Friday,5,46,16,November,4,winter,100
7661,320,Friday,5,46,16,November,4,winter,101
7662,320,Friday,5,46,16,November,4,winter,102
7663,320,Friday,5,46,16,November,4,winter,103
7664,320,Friday,5,46,16,November,4,winter,104
7665,320,Friday,5,46,16,November,4,winter,105
7666,320,Friday,5,46,16,November,4,winter,106
7667,320,Friday,5,46,16,November,4,winter,107
7668,320,Friday,5,46,16,November,4,winter,108
7669,320,Friday,5,46,16,November,4,winter,109
7670,320,Friday,5,46,16,November,4,winter,110
7671,320,Friday,5,46,16,November,4,winter,111
7672,320,Friday,5,46,16,November,4,winter,112
7673,320,Friday,5,46,16,November,4,winter,113
7674,320,Friday,5,46,16,November,4,winter,114
7675,320,Friday,5,46,16,November,4,winter,115
7676,320,Friday,5,46,16,November,4,winter,116
7677,320,Friday,5,46,16,November,4,winter,117
7678,320,Friday,5,46,16,November,4,winter,118
7679,320,Friday,5,46,16,November,4,winter,119
7680,320,Friday,5,46,16,November,4,winter,120
7681,321,Saturday,6,46,17,November,4,winter,121
7682,321,Saturday,6,46,17,November,4,winter,122
7683,321,Saturday,6,46,17,November,4,winter,123
7684,321,Saturday,6,46,17,November,4,winter,124
7685,321,Saturday,6,46,17,November,4,winter,125
7686,321,Saturday,6,46,17,November,4,winter,126
7687,321,Saturday,6,46,17,November,4,winter,127
7688,321,Saturday,6,46,17,November,4,winter,128
7689,321,Saturday,6,46,17,November,4,winter,129
7690,321,Saturday,6,46,17,November,4,winter,130
7691,321,Saturday,6,46,17,November,4,winter,131
7692,321,Saturday,6,46,17,November,4,winter,132
7693,321,Saturday,6,46,17,November,4,winter,133
7694,321,Saturday,6,46,17,November,4,winter,134
7695,321,Saturday,6,46,17,November,4,winter,135
7696,321,Saturday,6,46,17,November,4,winter,136
7697,321,Saturday,6,46,17,November,4,winter,137
7698,321,Saturday,6,46,17,November,4,winter,138
7699,321,Saturday,6,46,17,November,4,winter,139
7700,321,Saturday,6,46,17,November,4,winter,140
7701,321,Saturday,6,46,17,November,4,winter,141
7702,321,Saturday,6,46,17,November,4,winter,142
7703,321,Saturday,6,46,17,November,4,winter,143
7704,321,Saturday,6,46,17,November,4,winter,144
7705,322,Sunday,7,46,18,November,4,winter,145
7706,322,Sunday,7,46,18,November,4,winter,146
7707,322,Sunday,7,46,18,November,4,winter,147
7708,322,Sunday,7,46,18,November,4,winter,148
7709,322,Sunday,7,46,18,November,4,winter,149
7710,322,Sunday,7,46,18,November,4,winter,150
7711,322,Sunday,7,46,18,November,4,winter,151
7712,322,Sunday,7,46,18,November,4,winter,152
7713,322,Sunday,7,46,18,November,4,winter,153
7714,322,Sunday,7,46,18,November,4,winter,154
7715,322,Sunday,7,46,18,November,4,winter,155
7716,322,Sunday,7,46,18,November,4,winter,156
7717,322,Sunday,7,46,18,November,4,winter,157
7718,322,Sunday,7,46,18,November,4,winter,158
7719,322,Sunday,7,46,18,November,4,winter,159
7720,322,Sunday,7,46,18,November,4,winter,160
7721,322,Sunday,7,46,18,November,4,winter,161
7722,322,Sunday,7,46,18,November,4,winter,162
7723,322,Sunday,7,46,18,November,4,winter,163
7724,322,Sunday,7,46,18,November,4,winter,164
7725,322,Sunday,7,46,18,November,4,winter,165
7726,322,Sunday,7,46,18,November,4,winter,166
7727,322,Sunday,7,46,18,November,4,winter,167
7728,322,Sunday,7,46,18,November,4,winter,168
7729,323,Monday,1,47,19,November,4,winter,1
7730,323,Monday,1,47,19,November,4,winter,2
7731,323,Monday,1,47,19,November,4,winter,3
7732,323,Monday,1,47,19,November,4,winter,4
7733,323,Monday,1,47,19,November,4,winter,5
7734,323,Monday,1,47,19,November,4,winter,6
7735,323,Monday,1,47,19,November,4,winter,7
7736,323,Monday,1,47,19,November,4,winter,8
7737,323,Monday,1,47,19,November,4,winter,9
7738,323,Monday,1,47,19,November,4,winter,10
7739,323,Monday,1,47,19,November,4,winter,11
7740,323,Monday,1,47,19,November,4,winter,12
7741,323,Monday,1,47,19,November,4,winter,13
7742,323,Monday,1,47,19,November,4,winter,14
7743,323,Monday,1,47,19,November,4,winter,15
7744,323,Monday,1,47,19,November,4,winter,16
7745,323,Monday,1,47,19,November,4,winter,17
7746,323,Monday,1,47,19,November,4,winter,18
7747,323,Monday,1,47,19,November,4,winter,19
7748,323,Monday,1,47,19,November,4,winter,20
7749,323,Monday,1,47,19,November,4,winter,21
7750,323,Monday,1,47,19,November,4,winter,22
7751,323,Monday,1,47,19,November,4,winter,23
7752,323,Monday,1,47,19,November,4,winter,24
7753,324,Tuesday,2,47,20,November,4,winter,25
7754,324,Tuesday,2,47,20,November,4,winter,26
7755,324,Tuesday,2,47,20,November,4,winter,27
7756,324,Tuesday,2,47,20,November,4,winter,28
7757,324,Tuesday,2,47,20,November,4,winter,29
7758,324,Tuesday,2,47,20,November,4,winter,30
7759,324,Tuesday,2,47,20,November,4,winter,31
7760,324,Tuesday,2,47,20,November,4,winter,32
7761,324,Tuesday,2,47,20,November,4,winter,33
7762,324,Tuesday,2,47,20,November,4,winter,34
7763,324,Tuesday,2,47,20,November,4,winter,35
7764,324,Tuesday,2,47,20,November,4,winter,36
7765,324,Tuesday,2,47,20,November,4,winter,37
7766,324,Tuesday,2,47,20,November,4,winter,38
7767,324,Tuesday,2,47,20,November,4,winter,39
7768,324,Tuesday,2,47,20,November,4,winter,40
7769,324,Tuesday,2,47,20,November,4,winter,41
7770,324,Tuesday,2,47,20,November,4,winter,42
7771,324,Tuesday,2,47,20,November,4,winter,43
7772,324,Tuesday,2,47,20,November,4,winter,44
7773,324,Tuesday,2,47,20,November,4,winter,45
7774,324,Tuesday,2,47,20,November,4,winter,46
7775,324,Tuesday,2,47,20,November,4,winter,47
7776,324,Tuesday,2,47,20,November,4,winter,48
7777,325,Wednesday,3,47,21,November,4,winter,49
7778,325,Wednesday,3,47,21,November,4,winter,50
7779,325,Wednesday,3,47,21,November,4,winter,51
7780,325,Wednesday,3,47,21,November,4,winter,52
7781,325,Wednesday,3,47,21,November,4,winter,53
7782,325,Wednesday,3,47,21,November,4,winter,54
7783,325,Wednesday,3,47,21,November,4,winter,55
7784,325,Wednesday,3,47,21,November,4,winter,56
7785,325,Wednesday,3,47,21,November,4,winter,57
7786,325,Wednesday,3,47,21,November,4,winter,58
7787,325,Wednesday,3,47,21,November,4,winter,59
7788,325,Wednesday,3,47,21,November,4,winter,60
7789,325,Wednesday,3,47,21,November,4,winter,61
7790,325,Wednesday,3,47,21,November,4,winter,62
7791,325,Wednesday,3,47,21,November,4,winter,63
7792,325,Wednesday,3,47,21,November,4,winter,64
7793,325,Wednesday,3,47,21,November,4,winter,65
7794,325,Wednesday,3,47,21,November,4,winter,66
7795,325,Wednesday,3,47,21,November,4,winter,67
7796,325,Wednesday,3,47,21,November,4,winter,68
7797,325,Wednesday,3,47,21,November,4,winter,69
7798,325,Wednesday,3,47,21,November,4,winter,70
7799,325,Wednesday,3,47,21,November,4,winter,71
7800,325,Wednesday,3,47,21,November,4,winter,72
7801,326,Thursday,4,47,22,November,4,winter,73
7802,326,Thursday,4,47,22,November,4,winter,74
7803,326,Thursday,4,47,22,November,4,winter,75
7804,326,Thursday,4,47,22,November,4,winter,76
7805,326,Thursday,4,47,22,November,4,winter,77
7806,326,Thursday,4,47,22,November,4,winter,78
7807,326,Thursday,4,47,22,November,4,winter,79
7808,326,Thursday,4,47,22,November,4,winter,80
7809,326,Thursday,4,47,22,November,4,winter,81
7810,326,Thursday,4,47,22,November,4,winter,82
7811,326,Thursday,4,47,22,November,4,winter,83
7812,326,Thursday,4,47,22,November,4,winter,84
7813,326,Thursday,4,47,22,November,4,winter,85
7814,326,Thursday,4,47,22,November,4,winter,86
7815,326,Thursday,4,47,22,November,4,winter,87
7816,326,Thursday,4,47,22,November,4,winter,88
7817,326,Thursday,4,47,22,November,4,winter,89
7818,326,Thursday,4,47,22,November,4,winter,90
7819,326,Thursday,4,47,22,November,4,winter,91
7820,326,Thursday,4,47,22,November,4,winter,92
7821,326,Thursday,4,47,22,November,4,winter,93
7822,326,Thursday,4,47,22,November,4,winter,94
7823,326,Thursday,4,47,22,November,4,winter,95
7824,326,Thursday,4,47,22,November,4,winter,96
7825,327,Friday,5,47,23,November,4,winter,97
7826,327,Friday,5,47,23,November,4,winter,98
7827,327,Friday,5,47,23,November,4,winter,99
7828,327,Friday,5,47,23,November,4,winter,100
7829,327,Friday,5,47,23,November,4,winter,101
7830,327,Friday,5,47,23,November,4,winter,102
7831,327,Friday,5,47,23,November,4,winter,103
7832,327,Friday,5,47,23,November,4,winter,104
7833,327,Friday,5,47,23,November,4,winter,105
7834,327,Friday,5,47,23,November,4,winter,106
7835,327,Friday,5,47,23,November,4,winter,107
7836,327,Friday,5,47,23,November,4,winter,108
7837,327,Friday,5,47,23,November,4,winter,109
7838,327,Friday,5,47,23,November,4,winter,110
7839,327,Friday,5,47,23,November,4,winter,111
7840,327,Friday,5,47,23,November,4,winter,112
7841,327,Friday,5,47,23,November,4,winter,113
7842,327,Friday,5,47,23,November,4,winter,114
7843,327,Friday,5,47,23,November,4,winter,115
7844,327,Friday,5,47,23,November,4,winter,116
7845,327,Friday,5,47,23,November,4,winter,117
7846,327,Friday,5,47,23,November,4,winter,118
7847,327,Friday,5,47,23,November,4,winter,119
7848,327,Friday,5,47,23,November,4,winter,120
7849,328,Saturday,6,47,24,November,4,winter,121
7850,328,Saturday,6,47,24,November,4,winter,122
7851,328,Saturday,6,47,24,November,4,winter,123
7852,328,Saturday,6,47,24,November,4,winter,124
7853,328,Saturday,6,47,24,November,4,winter,125
7854,328,Saturday,6,47,24,November,4,winter,126
7855,328,Saturday,6,47,24,November,4,winter,127
7856,328,Saturday,6,47,24,November,4,winter,128
7857,328,Saturday,6,47,24,November,4,winter,129
7858,328,Saturday,6,47,24,November,4,winter,130
7859,328,Saturday,6,47,24,November,4,winter,131
7860,328,Saturday,6,47,24,November,4,winter,132
7861,328,Saturday,6,47,24,November,4,winter,133
7862,328,Saturday,6,47,24,November,4,winter,134
7863,328,Saturday,6,47,24,November,4,winter,135
7864,328,Saturday,6,47,24,November,4,winter,136
7865,328,Saturday,6,47,24,November,4,winter,137
7866,328,Saturday,6,47,24,November,4,winter,138
7867,328,Saturday,6,47,24,November,4,winter,139
7868,328,Saturday,6,47,24,November,4,winter,140
7869,328,Saturday,6,47,24,November,4,winter,141
7870,328,Saturday,6,47,24,November,4,winter,142
7871,328,Saturday,6,47,24,November,4,winter,143
7872,328,Saturday,6,47,24,November,4,winter,144
7873,329,Sunday,7,47,25,November,4,winter,145
7874,329,Sunday,7,47,25,November,4,winter,146
7875,329,Sunday,7,47,25,November,4,winter,147
7876,329,Sunday,7,47,25,November,4,winter,148
7877,329,Sunday,7,47,25,November,4,winter,149
7878,329,Sunday,7,47,25,November,4,winter,150
7879,329,Sunday,7,47,25,November,4,winter,151
7880,329,Sunday,7,47,25,November,4,winter,152
7881,329,Sunday,7,47,25,November,4,winter,153
7882,329,Sunday,7,47,25,November,4,winter,154
7883,329,Sunday,7,47,25,November,4,winter,155
7884,329,Sunday,7,47,25,November,4,winter,156
7885,329,Sunday,7,47,25,November,4,winter,157
7886,329,Sunday,7,47,25,November,4,winter,158
7887,329,Sunday,7,47,25,November,4,winter,159
7888,329,Sunday,7,47,25,November,4,winter,160
7889,329,Sunday,7,47,25,November,4,winter,161
7890,329,Sunday,7,47,25,November,4,winter,162
7891,329,Sunday,7,47,25,November,4,winter,163
7892,329,Sunday,7,47,25,November,4,winter,164
7893,329,Sunday,7,47,25,November,4,winter,165
7894,329,Sunday,7,47,25,November,4,winter,166
7895,329,Sunday,7,47,25,November,4,winter,167
7896,329,Sunday,7,47,25,November,4,winter,168
7897,330,Monday,1,48,26,November,4,winter,1
7898,330,Monday,1,48,26,November,4,winter,2
7899,330,Monday,1,48,26,November,4,winter,3
7900,330,Monday,1,48,26,November,4,winter,4
7901,330,Monday,1,48,26,November,4,winter,5
7902,330,Monday,1,48,26,November,4,winter,6
7903,330,Monday,1,48,26,November,4,winter,7
7904,330,Monday,1,48,26,November,4,winter,8
7905,330,Monday,1,48,26,November,4,winter,9
7906,330,Monday,1,48,26,November,4,winter,10
7907,330,Monday,1,48,26,November,4,winter,11
7908,330,Monday,1,48,26,November,4,winter,12
7909,330,Monday,1,48,26,November,4,winter,13
7910,330,Monday,1,48,26,November,4,winter,14
7911,330,Monday,1,48,26,November,4,winter,15
7912,330,Monday,1,48,26,November,4,winter,16
7913,330,Monday,1,48,26,November,4,winter,17
7914,330,Monday,1,48,26,November,4,winter,18
7915,330,Monday,1,48,26,November,4,winter,19
7916,330,Monday,1,48,26,November,4,winter,20
7917,330,Monday,1,48,26,November,4,winter,21
7918,330,Monday,1,48,26,November,4,winter,22
7919,330,Monday,1,48,26,November,4,winter,23
7920,330,Monday,1,48,26,November,4,winter,24
7921,331,Tuesday,2,48,27,November,4,winter,25
7922,331,Tuesday,2,48,27,November,4,winter,26
7923,331,Tuesday,2,48,27,November,4,winter,27
7924,331,Tuesday,2,48,27,November,4,winter,28
7925,331,Tuesday,2,48,27,November,4,winter,29
7926,331,Tuesday,2,48,27,November,4,winter,30
7927,331,Tuesday,2,48,27,November,4,winter,31
7928,331,Tuesday,2,48,27,November,4,winter,32
7929,331,Tuesday,2,48,27,November,4,winter,33
7930,331,Tuesday,2,48,27,November,4,winter,34
7931,331,Tuesday,2,48,27,November,4,winter,35
7932,331,Tuesday,2,48,27,November,4,winter,36
7933,331,Tuesday,2,48,27,November,4,winter,37
7934,331,Tuesday,2,48,27,November,4,winter,38
7935,331,Tuesday,2,48,27,November,4,winter,39
7936,331,Tuesday,2,48,27,November,4,winter,40
7937,331,Tuesday,2,48,27,November,4,winter,41
7938,331,Tuesday,2,48,27,November,4,winter,42
7939,331,Tuesday,2,48,27,November,4,winter,43
7940,331,Tuesday,2,48,27,November,4,winter,44
7941,331,Tuesday,2,48,27,November,4,winter,45
7942,331,Tuesday,2,48,27,November,4,winter,46
7943,331,Tuesday,2,48,27,November,4,winter,47
7944,331,Tuesday,2,48,27,November,4,winter,48
7945,332,Wednesday,3,48,28,November,4,winter,49
7946,332,Wednesday,3,48,28,November,4,winter,50
7947,332,Wednesday,3,48,28,November,4,winter,51
7948,332,Wednesday,3,48,28,November,4,winter,52
7949,332,Wednesday,3,48,28,November,4,winter,53
7950,332,Wednesday,3,48,28,November,4,winter,54
7951,332,Wednesday,3,48,28,November,4,winter,55
7952,332,Wednesday,3,48,28,November,4,winter,56
7953,332,Wednesday,3,48,28,November,4,winter,57
7954,332,Wednesday,3,48,28,November,4,winter,58
7955,332,Wednesday,3,48,28,November,4,winter,59
7956,332,Wednesday,3,48,28,November,4,winter,60
7957,332,Wednesday,3,48,28,November,4,winter,61
7958,332,Wednesday,3,48,28,November,4,winter,62
7959,332,Wednesday,3,48,28,November,4,winter,63
7960,332,Wednesday,3,48,28,November,4,winter,64
7961,332,Wednesday,3,48,28,November,4,winter,65
7962,332,Wednesday,3,48,28,November,4,winter,66
7963,332,Wednesday,3,48,28,November,4,winter,67
7964,332,Wednesday,3,48,28,November,4,winter,68
7965,332,Wednesday,3,48,28,November,4,winter,69
7966,332,Wednesday,3,48,28,November,4,winter,70
7967,332,Wednesday,3,48,28,November,4,winter,71
7968,332,Wednesday,3,48,28,November,4,winter,72
7969,333,Thursday,4,48,29,November,4,winter,73
7970,333,Thursday,4,48,29,November,4,winter,74
7971,333,Thursday,4,48,29,November,4,winter,75
7972,333,Thursday,4,48,29,November,4,winter,76
7973,333,Thursday,4,48,29,November,4,winter,77
7974,333,Thursday,4,48,29,November,4,winter,78
7975,333,Thursday,4,48,29,November,4,winter,79
7976,333,Thursday,4,48,29,November,4,winter,80
7977,333,Thursday,4,48,29,November,4,winter,81
7978,333,Thursday,4,48,29,November,4,winter,82
7979,333,Thursday,4,48,29,November,4,winter,83
7980,333,Thursday,4,48,29,November,4,winter,84
7981,333,Thursday,4,48,29,November,4,winter,85
7982,333,Thursday,4,48,29,November,4,winter,86
7983,333,Thursday,4,48,29,November,4,winter,87
7984,333,Thursday,4,48,29,November,4,winter,88
7985,333,Thursday,4,48,29,November,4,winter,89
7986,333,Thursday,4,48,29,November,4,winter,90
7987,333,Thursday,4,48,29,November,4,winter,91
7988,333,Thursday,4,48,29,November,4,winter,92
7989,333,Thursday,4,48,29,November,4,winter,93
7990,333,Thursday,4,48,29,November,4,winter,94
7991,333,Thursday,4,48,29,November,4,winter,95
7992,333,Thursday,4,48,29,November,4,winter,96
7993,334,Friday,5,48,30,November,4,winter,97
7994,334,Friday,5,48,30,November,4,winter,98
7995,334,Friday,5,48,30,November,4,winter,99
7996,334,Friday,5,48,30,November,4,winter,100
7997,334,Friday,5,48,30,November,4,winter,101
7998,334,Friday,5,48,30,November,4,winter,102
7999,334,Friday,5,48,30,November,4,winter,103
8000,334,Friday,5,48,30,November,4,winter,104
8001,334,Friday,5,48,30,November,4,winter,105
8002,334,Friday,5,48,30,November,4,winter,106
8003,334,Friday,5,48,30,November,4,winter,107
8004,334,Friday,5,48,30,November,4,winter,108
8005,334,Friday,5,48,30,November,4,winter,109
8006,334,Friday,5,48,30,November,4,winter,110
8007,334,Friday,5,48,30,November,4,winter,111
8008,334,Friday,5,48,30,November,4,winter,112
8009,334,Friday,5,48,30,November,4,winter,113
8010,334,Friday,5,48,30,November,4,winter,114
8011,334,Friday,5,48,30,November,4,winter,115
8012,334,Friday,5,48,30,November,4,winter,116
8013,334,Friday,5,48,30,November,4,winter,117
8014,334,Friday,5,48,30,November,4,winter,118
8015,334,Friday,5,48,30,November,4,winter,119
8016,334,Friday,5,48,30,November,4,winter,120
8017,335,Saturday,6,48,1,December,4,winter,121
8018,335,Saturday,6,48,1,December,4,winter,122
8019,335,Saturday,6,48,1,December,4,winter,123
8020,335,Saturday,6,48,1,December,4,winter,124
8021,335,Saturday,6,48,1,December,4,winter,125
8022,335,Saturday,6,48,1,December,4,winter,126
8023,335,Saturday,6,48,1,December,4,winter,127
8024,335,Saturday,6,48,1,December,4,winter,128
8025,335,Saturday,6,48,1,December,4,winter,129
8026,335,Saturday,6,48,1,December,4,winter,130
8027,335,Saturday,6,48,1,December,4,winter,131
8028,335,Saturday,6,48,1,December,4,winter,132
8029,335,Saturday,6,48,1,December,4,winter,133
8030,335,Saturday,6,48,1,December,4,winter,134
8031,335,Saturday,6,48,1,December,4,winter,135
8032,335,Saturday,6,48,1,December,4,winter,136
8033,335,Saturday,6,48,1,December,4,winter,137
8034,335,Saturday,6,48,1,December,4,winter,138
8035,335,Saturday,6,48,1,December,4,winter,139
8036,335,Saturday,6,48,1,December,4,winter,140
8037,335,Saturday,6,48,1,December,4,winter,141
8038,335,Saturday,6,48,1,December,4,winter,142
8039,335,Saturday,6,48,1,December,4,winter,143
8040,335,Saturday,6,48,1,December,4,winter,144
8041,336,Sunday,7,48,2,December,4,winter,145
8042,336,Sunday,7,48,2,December,4,winter,146
8043,336,Sunday,7,48,2,December,4,winter,147
8044,336,Sunday,7,48,2,December,4,winter,148
8045,336,Sunday,7,48,2,December,4,winter,149
8046,336,Sunday,7,48,2,December,4,winter,150
8047,336,Sunday,7,48,2,December,4,winter,151
8048,336,Sunday,7,48,2,December,4,winter,152
8049,336,Sunday,7,48,2,December,4,winter,153
8050,336,Sunday,7,48,2,December,4,winter,154
8051,336,Sunday,7,48,2,December,4,winter,155
8052,336,Sunday,7,48,2,December,4,winter,156
8053,336,Sunday,7,48,2,December,4,winter,157
8054,336,Sunday,7,48,2,December,4,winter,158
8055,336,Sunday,7,48,2,December,4,winter,159
8056,336,Sunday,7,48,2,December,4,winter,160
